dataset,query_id,query_path,query_label,join_size,sql_sha1
imdb_ceb_3k,1a2867,imdb_pg_dataset/ceb-imdb-3k/1a/1a2867.sql,,9,225927c399c63a3ad4bdffac25e709077a2527cc
imdb_ceb_3k,1a2870,imdb_pg_dataset/ceb-imdb-3k/1a/1a2870.sql,,9,c8e45a3c33fbde8acc2fcb94ea1ca7d1fc8091c9
imdb_ceb_3k,1a2872,imdb_pg_dataset/ceb-imdb-3k/1a/1a2872.sql,,9,7fc80f3a89a7b784421b57d2bdb2ce71c97109cf
imdb_ceb_3k,1a2873,imdb_pg_dataset/ceb-imdb-3k/1a/1a2873.sql,,9,a1c63174e93bc11abf0d1cb43566e9230bcb54e5
imdb_ceb_3k,1a2877,imdb_pg_dataset/ceb-imdb-3k/1a/1a2877.sql,,9,fdc8f07243f4e307b6a2c6e4ca1ec9092899ae37
imdb_ceb_3k,1a2878,imdb_pg_dataset/ceb-imdb-3k/1a/1a2878.sql,,9,fd3082e6172d8b9904354fa8f753e8c174f6ced8
imdb_ceb_3k,1a2879,imdb_pg_dataset/ceb-imdb-3k/1a/1a2879.sql,,9,588258a77ff21860d9be033a3881e69759cb738f
imdb_ceb_3k,1a2881,imdb_pg_dataset/ceb-imdb-3k/1a/1a2881.sql,,9,f30e06ddf3443b4312c2d5957f2872af4248ee86
imdb_ceb_3k,1a2885,imdb_pg_dataset/ceb-imdb-3k/1a/1a2885.sql,,9,7a2a18d980a05fe32cbc87abd2d72b0708340f9a
imdb_ceb_3k,1a2886,imdb_pg_dataset/ceb-imdb-3k/1a/1a2886.sql,,9,c096bf43508e4822b10f70227feee87a8ae0733a
imdb_ceb_3k,1a2888,imdb_pg_dataset/ceb-imdb-3k/1a/1a2888.sql,,9,85b1947c1e0fedf9f3b453e774aa8ad8d6550a76
imdb_ceb_3k,1a2892,imdb_pg_dataset/ceb-imdb-3k/1a/1a2892.sql,,9,47d2faf62072506a95c07e975d13be8eb42b2206
imdb_ceb_3k,1a2896,imdb_pg_dataset/ceb-imdb-3k/1a/1a2896.sql,,9,74c6d9b81fd557bc2c51f9af1fa610018179866d
imdb_ceb_3k,1a2897,imdb_pg_dataset/ceb-imdb-3k/1a/1a2897.sql,,9,0d458cfc38932633972fd52fa810d2d7292d0f2a
imdb_ceb_3k,1a2899,imdb_pg_dataset/ceb-imdb-3k/1a/1a2899.sql,,9,d4332158b9751553dffc7df57404f4198b720e86
imdb_ceb_3k,1a2900,imdb_pg_dataset/ceb-imdb-3k/1a/1a2900.sql,,9,be04dc546a9e8648947a8a8a59d556550e6ae753
imdb_ceb_3k,1a2902,imdb_pg_dataset/ceb-imdb-3k/1a/1a2902.sql,,9,39c62e5eeb347eb968d0434cb0ce105e5fb99545
imdb_ceb_3k,1a2903,imdb_pg_dataset/ceb-imdb-3k/1a/1a2903.sql,,9,51a43213e3393f84e131b7acafa7176ffa1d8f64
imdb_ceb_3k,1a2908,imdb_pg_dataset/ceb-imdb-3k/1a/1a2908.sql,,9,3c7131bb378439f47f623e02bf8d51e2cf6e6fe5
imdb_ceb_3k,1a2909,imdb_pg_dataset/ceb-imdb-3k/1a/1a2909.sql,,9,ddc2e02770fbdcba96a0959eb0b8116a2b32e0a5
imdb_ceb_3k,1a2912,imdb_pg_dataset/ceb-imdb-3k/1a/1a2912.sql,,9,f5b56fbcfda351fd9dd273d7b0e62297ada22558
imdb_ceb_3k,1a2919,imdb_pg_dataset/ceb-imdb-3k/1a/1a2919.sql,,9,f0f5bae89cbad5fe17aef041802ea666deeae239
imdb_ceb_3k,1a2920,imdb_pg_dataset/ceb-imdb-3k/1a/1a2920.sql,,9,e71435215817d2168d4ebe7c8c7abd8b76d8e658
imdb_ceb_3k,1a2927,imdb_pg_dataset/ceb-imdb-3k/1a/1a2927.sql,,9,b906cbb25dbc3bd609fd335d5a95aaf5c4066838
imdb_ceb_3k,1a2930,imdb_pg_dataset/ceb-imdb-3k/1a/1a2930.sql,,9,e930af79f69a0e193a5cf25d6c9f820399392614
imdb_ceb_3k,1a2931,imdb_pg_dataset/ceb-imdb-3k/1a/1a2931.sql,,9,1bfff533eb1a6c243d60f0766bd9f04565defb5f
imdb_ceb_3k,1a2935,imdb_pg_dataset/ceb-imdb-3k/1a/1a2935.sql,,9,fb98e0a342ca21ccf908c590620f088765f246b0
imdb_ceb_3k,1a2937,imdb_pg_dataset/ceb-imdb-3k/1a/1a2937.sql,,9,a1e078a90ec008214947c9eac9ace5abb61e3d06
imdb_ceb_3k,1a2939,imdb_pg_dataset/ceb-imdb-3k/1a/1a2939.sql,,9,126dd00fa97bf143eb3859d46b30d6804aa37f93
imdb_ceb_3k,1a2941,imdb_pg_dataset/ceb-imdb-3k/1a/1a2941.sql,,9,c062f48a5a346b51a761abfb4143005f03214cc0
imdb_ceb_3k,1a2946,imdb_pg_dataset/ceb-imdb-3k/1a/1a2946.sql,,9,12b4e0beae6cc37db68fe0d29b5fa0b18ba82866
imdb_ceb_3k,1a2953,imdb_pg_dataset/ceb-imdb-3k/1a/1a2953.sql,,9,02d7763ceaba9d787e81a750a24434dd1e5d8ea4
imdb_ceb_3k,1a2954,imdb_pg_dataset/ceb-imdb-3k/1a/1a2954.sql,,9,078fb10b0ed62cb85cba39e185564c1b494d9b5e
imdb_ceb_3k,1a2955,imdb_pg_dataset/ceb-imdb-3k/1a/1a2955.sql,,9,8f3d90410e4e994e97fa7e6567d010139018c2de
imdb_ceb_3k,1a2959,imdb_pg_dataset/ceb-imdb-3k/1a/1a2959.sql,,9,a425a9b688b7de729d5812904db99827ab1be4ed
imdb_ceb_3k,1a2961,imdb_pg_dataset/ceb-imdb-3k/1a/1a2961.sql,,9,9ea492d3479e472f6718a890ab1f3f912245e531
imdb_ceb_3k,1a2962,imdb_pg_dataset/ceb-imdb-3k/1a/1a2962.sql,,9,e0d4615090635b34ece75f0f73925c5a26067edc
imdb_ceb_3k,1a2963,imdb_pg_dataset/ceb-imdb-3k/1a/1a2963.sql,,9,1c50a43e2490fbc4267e8ff49a74ee8672fae16a
imdb_ceb_3k,1a2964,imdb_pg_dataset/ceb-imdb-3k/1a/1a2964.sql,,9,5a453296386c7bb79c923c100d696c3ea607c735
imdb_ceb_3k,1a2965,imdb_pg_dataset/ceb-imdb-3k/1a/1a2965.sql,,9,b30e6074a4f9ffc025e8253cb3e4a8388a84a00d
imdb_ceb_3k,1a2966,imdb_pg_dataset/ceb-imdb-3k/1a/1a2966.sql,,9,23e495d729461ab3e5a6bec310b75c307316a4cf
imdb_ceb_3k,1a2968,imdb_pg_dataset/ceb-imdb-3k/1a/1a2968.sql,,9,f69917a5c4a794f0bc7b0bc302b0027abd293741
imdb_ceb_3k,1a297,imdb_pg_dataset/ceb-imdb-3k/1a/1a297.sql,,9,c8c6f7382ef98504baad375b7a20b8ea23c3f928
imdb_ceb_3k,1a2970,imdb_pg_dataset/ceb-imdb-3k/1a/1a2970.sql,,9,1466985c7fdffbe6d98867f4a26b5812cd801834
imdb_ceb_3k,1a2972,imdb_pg_dataset/ceb-imdb-3k/1a/1a2972.sql,,9,2506e48b1df0f02b576e450236bf3e525d0b69a2
imdb_ceb_3k,1a2975,imdb_pg_dataset/ceb-imdb-3k/1a/1a2975.sql,,9,823489788a84f97253e8e73705913fc3c9709877
imdb_ceb_3k,1a298,imdb_pg_dataset/ceb-imdb-3k/1a/1a298.sql,,9,c212ac8530421b7bfc55e2be13d0517c18d79c0c
imdb_ceb_3k,1a2980,imdb_pg_dataset/ceb-imdb-3k/1a/1a2980.sql,,9,91c43be9aa636f73f306701476a7119e95c6f490
imdb_ceb_3k,1a2982,imdb_pg_dataset/ceb-imdb-3k/1a/1a2982.sql,,9,9705a348fc9fa8af009006ccb0ef56a96894a681
imdb_ceb_3k,1a2983,imdb_pg_dataset/ceb-imdb-3k/1a/1a2983.sql,,9,758994eb7ae804f221c89be145defd6a36d4d140
imdb_ceb_3k,1a2990,imdb_pg_dataset/ceb-imdb-3k/1a/1a2990.sql,,9,8956963465d8c76a95ff833f2899aeec295646bb
imdb_ceb_3k,1a2991,imdb_pg_dataset/ceb-imdb-3k/1a/1a2991.sql,,9,1632fd43c1617ccc2430d2a14d4a973b3317ccd9
imdb_ceb_3k,1a2998,imdb_pg_dataset/ceb-imdb-3k/1a/1a2998.sql,,9,f529f47a39ecfd40b86219300cb44ffc5bb0d116
imdb_ceb_3k,1a3,imdb_pg_dataset/ceb-imdb-3k/1a/1a3.sql,,9,8343b66914b0402efa3f4846127e23b405a4b47d
imdb_ceb_3k,1a307,imdb_pg_dataset/ceb-imdb-3k/1a/1a307.sql,,9,8703e623127e4ebdfccbbf8437102fe2d7e97e74
imdb_ceb_3k,1a309,imdb_pg_dataset/ceb-imdb-3k/1a/1a309.sql,,9,18a3ba71de08103760d5852db5577765a5ecd312
imdb_ceb_3k,1a312,imdb_pg_dataset/ceb-imdb-3k/1a/1a312.sql,,9,d4b78d36b6caa3a79de69010a9dd939f2abc4971
imdb_ceb_3k,1a314,imdb_pg_dataset/ceb-imdb-3k/1a/1a314.sql,,9,808a44788524e30860a6ecc2103106521a32364e
imdb_ceb_3k,1a316,imdb_pg_dataset/ceb-imdb-3k/1a/1a316.sql,,9,fd90538beb9532e3f9ddc1b5ec36cdcda1891ff7
imdb_ceb_3k,1a319,imdb_pg_dataset/ceb-imdb-3k/1a/1a319.sql,,9,666a3e0847e061f2c54bcf5a8ec7c6ca56b73f6e
imdb_ceb_3k,1a329,imdb_pg_dataset/ceb-imdb-3k/1a/1a329.sql,,9,2cd92a4356e811dcf507fb69190dcb6f6273ab55
imdb_ceb_3k,1a33,imdb_pg_dataset/ceb-imdb-3k/1a/1a33.sql,,9,96d90c96a766ff7254a4a4c107fdc8d77a1b6f46
imdb_ceb_3k,1a331,imdb_pg_dataset/ceb-imdb-3k/1a/1a331.sql,,9,a8378f767799c73218ab70d5b185913436e8550b
imdb_ceb_3k,1a336,imdb_pg_dataset/ceb-imdb-3k/1a/1a336.sql,,9,35e4ba6ae409990f3d7746349ac8db7bfed3642b
imdb_ceb_3k,1a34,imdb_pg_dataset/ceb-imdb-3k/1a/1a34.sql,,9,107ddd9fd8242341d6661cdf80077d9d9e5cf4df
imdb_ceb_3k,1a359,imdb_pg_dataset/ceb-imdb-3k/1a/1a359.sql,,9,7c344bf4ab643da3162e43bf7e9fa51f12956bdf
imdb_ceb_3k,1a363,imdb_pg_dataset/ceb-imdb-3k/1a/1a363.sql,,9,f8f64ddebffee6a22da4149f0c07ba7e06d656cc
imdb_ceb_3k,1a375,imdb_pg_dataset/ceb-imdb-3k/1a/1a375.sql,,9,2b01a5e1371aac043c9a199f136a4360b62307a0
imdb_ceb_3k,1a376,imdb_pg_dataset/ceb-imdb-3k/1a/1a376.sql,,9,dfa6fa1840847ef00ac311a090e49ee0a9392cac
imdb_ceb_3k,1a378,imdb_pg_dataset/ceb-imdb-3k/1a/1a378.sql,,9,d951a61f97f19bd329fa9a3ad8a355907baecd9e
imdb_ceb_3k,1a38,imdb_pg_dataset/ceb-imdb-3k/1a/1a38.sql,,9,ff39a3d85285cbd576c517a0abce62c728cbce1c
imdb_ceb_3k,1a384,imdb_pg_dataset/ceb-imdb-3k/1a/1a384.sql,,9,ac4f195b29f2cd8e9ea2fbd12c03ef6c0807878e
imdb_ceb_3k,1a388,imdb_pg_dataset/ceb-imdb-3k/1a/1a388.sql,,9,25b636986d1a0e26337d0a06ba8a73824704a9fd
imdb_ceb_3k,1a391,imdb_pg_dataset/ceb-imdb-3k/1a/1a391.sql,,9,6d8aec647681f1f3126ed3b742ef0f413067e7f7
imdb_ceb_3k,1a397,imdb_pg_dataset/ceb-imdb-3k/1a/1a397.sql,,9,7cba5f4fd2fa96c17e3d46973736e4b4a6f2cd6b
imdb_ceb_3k,1a404,imdb_pg_dataset/ceb-imdb-3k/1a/1a404.sql,,9,f220bc7d2fa85f7cc81f45bacd1d8c8809c653f2
imdb_ceb_3k,1a415,imdb_pg_dataset/ceb-imdb-3k/1a/1a415.sql,,9,c25d86eea01d9420655c9ef2ce9b17986ca7ecab
imdb_ceb_3k,1a431,imdb_pg_dataset/ceb-imdb-3k/1a/1a431.sql,,9,3b5df2a425a6bef10b28e46d26193dc7fd23c541
imdb_ceb_3k,1a432,imdb_pg_dataset/ceb-imdb-3k/1a/1a432.sql,,9,78ba5fdce488e453e8202e130e384c6c122361c3
imdb_ceb_3k,1a434,imdb_pg_dataset/ceb-imdb-3k/1a/1a434.sql,,9,21c698c5eb1e00b7c539d41176862be62f0082f2
imdb_ceb_3k,1a440,imdb_pg_dataset/ceb-imdb-3k/1a/1a440.sql,,9,5b5aabd1a6719db247a4ff9d7ec76c12104d07ee
imdb_ceb_3k,1a442,imdb_pg_dataset/ceb-imdb-3k/1a/1a442.sql,,9,f7d6164b48cd1f57374a67d3b46d964f942402b1
imdb_ceb_3k,1a459,imdb_pg_dataset/ceb-imdb-3k/1a/1a459.sql,,9,53bbca48d1b2493474342a0e08ca2e688e77f81d
imdb_ceb_3k,1a463,imdb_pg_dataset/ceb-imdb-3k/1a/1a463.sql,,9,22403ba93d2259cd22e2e9a66e481bf3bde0d4d4
imdb_ceb_3k,1a466,imdb_pg_dataset/ceb-imdb-3k/1a/1a466.sql,,9,b22e277e2644bfedc4b042043aaa60e4ab539379
imdb_ceb_3k,1a471,imdb_pg_dataset/ceb-imdb-3k/1a/1a471.sql,,9,20ecbcf5e25dba39ec01183123bd6ca0024e8c97
imdb_ceb_3k,1a482,imdb_pg_dataset/ceb-imdb-3k/1a/1a482.sql,,9,e3d8f40bd952e038b4ed7973630a2d66d9fbc5a0
imdb_ceb_3k,1a484,imdb_pg_dataset/ceb-imdb-3k/1a/1a484.sql,,9,a8f837ed86c967c768e485aceb9229c485a5ce72
imdb_ceb_3k,1a492,imdb_pg_dataset/ceb-imdb-3k/1a/1a492.sql,,9,cb2f95b0c0edde2d712e71715b50e8cb42c91f6c
imdb_ceb_3k,1a497,imdb_pg_dataset/ceb-imdb-3k/1a/1a497.sql,,9,403ac9b7db03c7531c1bda58ce389eda124ba771
imdb_ceb_3k,1a499,imdb_pg_dataset/ceb-imdb-3k/1a/1a499.sql,,9,584f15cafe88bf57414614846135fd3782b1758e
imdb_ceb_3k,1a505,imdb_pg_dataset/ceb-imdb-3k/1a/1a505.sql,,9,a1eb5edd5e843d88454de0d395a0801b767d2716
imdb_ceb_3k,1a52,imdb_pg_dataset/ceb-imdb-3k/1a/1a52.sql,,9,a665a0204db72a30cf3a1d847b5bb46e9661f318
imdb_ceb_3k,1a524,imdb_pg_dataset/ceb-imdb-3k/1a/1a524.sql,,9,a3630b2ee7d4bd0cb5c733d84327fee6f35bda55
imdb_ceb_3k,1a534,imdb_pg_dataset/ceb-imdb-3k/1a/1a534.sql,,9,956cbe83911c8b6cfd3573ffaebe4731457b047e
imdb_ceb_3k,1a536,imdb_pg_dataset/ceb-imdb-3k/1a/1a536.sql,,9,9e1ecb0e5b6c6d558029f91b0c6ebd815bd39200
imdb_ceb_3k,1a546,imdb_pg_dataset/ceb-imdb-3k/1a/1a546.sql,,9,12f56fa499a56fe4f8818e4226d28cfdaba2c747
imdb_ceb_3k,1a547,imdb_pg_dataset/ceb-imdb-3k/1a/1a547.sql,,9,672ed1026a859a3c99e0f56606df10df2d8239d5
imdb_ceb_3k,1a556,imdb_pg_dataset/ceb-imdb-3k/1a/1a556.sql,,9,058bfa196193e84dff8728441a0a267f5052dea7
imdb_ceb_3k,1a563,imdb_pg_dataset/ceb-imdb-3k/1a/1a563.sql,,9,9a37a3cf58225ab9efe42b60f2e26d23793e74b8
imdb_ceb_3k,1a575,imdb_pg_dataset/ceb-imdb-3k/1a/1a575.sql,,9,0a6d7af3faf2e74687430489974db1e8344f8a33
imdb_ceb_3k,1a583,imdb_pg_dataset/ceb-imdb-3k/1a/1a583.sql,,9,b9e84f1c06aaa564e2310e6207aea7a910df81e0
imdb_ceb_3k,1a591,imdb_pg_dataset/ceb-imdb-3k/1a/1a591.sql,,9,13e4d626edcb832f1fb13e69df19ee6362c64df3
imdb_ceb_3k,1a60,imdb_pg_dataset/ceb-imdb-3k/1a/1a60.sql,,9,01415ebc1fff92adc8c67355033e0588453e6fb7
imdb_ceb_3k,1a601,imdb_pg_dataset/ceb-imdb-3k/1a/1a601.sql,,9,b66ff862863d0f71501a686156b5cd15410732d9
imdb_ceb_3k,1a608,imdb_pg_dataset/ceb-imdb-3k/1a/1a608.sql,,9,3a847c257d078843a1818d33f99f023956524c5c
imdb_ceb_3k,1a612,imdb_pg_dataset/ceb-imdb-3k/1a/1a612.sql,,9,274749949891859d6bcf632856f4ed152b43ca54
imdb_ceb_3k,1a617,imdb_pg_dataset/ceb-imdb-3k/1a/1a617.sql,,9,19ad0f4837713a93fc55c8ee8b85b4d2615b6807
imdb_ceb_3k,1a625,imdb_pg_dataset/ceb-imdb-3k/1a/1a625.sql,,9,a2d4e50a7183f0bd18b1f3f1a2f200ad80e5f4f2
imdb_ceb_3k,1a63,imdb_pg_dataset/ceb-imdb-3k/1a/1a63.sql,,9,56200438bbfdaabb1483b92d125ccebe3e73a087
imdb_ceb_3k,1a64,imdb_pg_dataset/ceb-imdb-3k/1a/1a64.sql,,9,16e074048cc0c79fe3e4a10cc9159a868239daac
imdb_ceb_3k,1a649,imdb_pg_dataset/ceb-imdb-3k/1a/1a649.sql,,9,4a6c253f6748fd390677adcdfad01fd4333ce5c4
imdb_ceb_3k,1a66,imdb_pg_dataset/ceb-imdb-3k/1a/1a66.sql,,9,04195bf5d8c2ca3b303a07c5236f52dc4f986444
imdb_ceb_3k,1a671,imdb_pg_dataset/ceb-imdb-3k/1a/1a671.sql,,9,bbfc94b68f4264d6462a834b91fb5377626313c8
imdb_ceb_3k,1a68,imdb_pg_dataset/ceb-imdb-3k/1a/1a68.sql,,9,004350ebf6e66f04384556c976f3988b996aadfe
imdb_ceb_3k,1a692,imdb_pg_dataset/ceb-imdb-3k/1a/1a692.sql,,9,79cc2e3c7fcc7251d8990dca9ca1fe8a20002f4c
imdb_ceb_3k,1a695,imdb_pg_dataset/ceb-imdb-3k/1a/1a695.sql,,9,42cc0e5b74e651c96a05f602dddea3927e6e7d1f
imdb_ceb_3k,1a71,imdb_pg_dataset/ceb-imdb-3k/1a/1a71.sql,,9,feaa32ce3578c8e88edad65f22c7bc43e432410a
imdb_ceb_3k,1a72,imdb_pg_dataset/ceb-imdb-3k/1a/1a72.sql,,9,af37f2604ce83b0f0059f1dee1db394dfa9ff476
imdb_ceb_3k,1a723,imdb_pg_dataset/ceb-imdb-3k/1a/1a723.sql,,9,291181c53e08106321d59e3b49428fda8c192ce8
imdb_ceb_3k,1a731,imdb_pg_dataset/ceb-imdb-3k/1a/1a731.sql,,9,dd13eee59d112ad2cce45413170dc811d72689ef
imdb_ceb_3k,1a733,imdb_pg_dataset/ceb-imdb-3k/1a/1a733.sql,,9,1546cca9c10d9cec36cfc36417cd1d6b4cbd9d77
imdb_ceb_3k,1a743,imdb_pg_dataset/ceb-imdb-3k/1a/1a743.sql,,9,eee9233a33210dbda6ae6cce911cefc6c378a77d
imdb_ceb_3k,1a745,imdb_pg_dataset/ceb-imdb-3k/1a/1a745.sql,,9,297748ee62900afba5e23226fca082dedfe99fa0
imdb_ceb_3k,1a748,imdb_pg_dataset/ceb-imdb-3k/1a/1a748.sql,,9,5747070d33f766266159d2718357685285e86609
imdb_ceb_3k,1a75,imdb_pg_dataset/ceb-imdb-3k/1a/1a75.sql,,9,434cb7e78dc64e33a83545043acf16acf38ed841
imdb_ceb_3k,1a77,imdb_pg_dataset/ceb-imdb-3k/1a/1a77.sql,,9,1b650af8c22070a7a1f639efec91c64e0184fd2e
imdb_ceb_3k,1a789,imdb_pg_dataset/ceb-imdb-3k/1a/1a789.sql,,9,948a7a3a432b862b673ff67803063b43f72f8cdb
imdb_ceb_3k,1a792,imdb_pg_dataset/ceb-imdb-3k/1a/1a792.sql,,9,2cc0e3271756ddcc83a34b911ce858cf44d7c65b
imdb_ceb_3k,1a795,imdb_pg_dataset/ceb-imdb-3k/1a/1a795.sql,,9,2ecff972b12be0aac9a63fbc5e5f1c98773eafa8
imdb_ceb_3k,1a796,imdb_pg_dataset/ceb-imdb-3k/1a/1a796.sql,,9,b5f6913fb7941f235215eece8479e26d9a29fdbb
imdb_ceb_3k,1a807,imdb_pg_dataset/ceb-imdb-3k/1a/1a807.sql,,9,f5aa237d9fa9a2dabd0b3181d84f7fc5782e86e1
imdb_ceb_3k,1a812,imdb_pg_dataset/ceb-imdb-3k/1a/1a812.sql,,9,5bdfc82da09dbf671e5b636725246eeaf8081943
imdb_ceb_3k,1a831,imdb_pg_dataset/ceb-imdb-3k/1a/1a831.sql,,9,9bd497dc21894a5d9674727a6c3a3fa85c0b72e3
imdb_ceb_3k,1a832,imdb_pg_dataset/ceb-imdb-3k/1a/1a832.sql,,9,f082dfc665121d3b231424aec32cf2df67869d4b
imdb_ceb_3k,1a84,imdb_pg_dataset/ceb-imdb-3k/1a/1a84.sql,,9,3d8225ad8482e8a404488451f79a64fb5686ea8f
imdb_ceb_3k,1a85,imdb_pg_dataset/ceb-imdb-3k/1a/1a85.sql,,9,6cd90deb01a865f468e3a9ec5ed6ff0002d4d329
imdb_ceb_3k,1a859,imdb_pg_dataset/ceb-imdb-3k/1a/1a859.sql,,9,11be3541bb4d65f68e891436b85dee24c4df7e03
imdb_ceb_3k,1a862,imdb_pg_dataset/ceb-imdb-3k/1a/1a862.sql,,9,8f9269a4d28f16249b4a2d4d33d5ae9adf2be98a
imdb_ceb_3k,1a886,imdb_pg_dataset/ceb-imdb-3k/1a/1a886.sql,,9,c151d62729c9757fc2e6c4e924c6ff779ca681cc
imdb_ceb_3k,1a9,imdb_pg_dataset/ceb-imdb-3k/1a/1a9.sql,,9,9dbf602c871f0b4183a90cbb7a7e7f7fe3ef2bf5
imdb_ceb_3k,1a904,imdb_pg_dataset/ceb-imdb-3k/1a/1a904.sql,,9,7c11197f811fb16a921e32b37190ddda82dbb3b5
imdb_ceb_3k,1a91,imdb_pg_dataset/ceb-imdb-3k/1a/1a91.sql,,9,f7969a4af88eb62879bbc349251f0a7c5c340934
imdb_ceb_3k,1a924,imdb_pg_dataset/ceb-imdb-3k/1a/1a924.sql,,9,d1c7104e8ff978a27417e1149755fbecc7db7743
imdb_ceb_3k,1a930,imdb_pg_dataset/ceb-imdb-3k/1a/1a930.sql,,9,99c0577a161250cfb3214104ddb3d907d747e496
imdb_ceb_3k,1a940,imdb_pg_dataset/ceb-imdb-3k/1a/1a940.sql,,9,a8ce4cf76c327512ba5b1ff9a21d8c980a45fe15
imdb_ceb_3k,1a954,imdb_pg_dataset/ceb-imdb-3k/1a/1a954.sql,,9,8b6749766361186ddf75e22562b1c5e3ff4d7bc6
imdb_ceb_3k,1a955,imdb_pg_dataset/ceb-imdb-3k/1a/1a955.sql,,9,883eba435d45694a7a98450da548fdd65282f4a6
imdb_ceb_3k,1a956,imdb_pg_dataset/ceb-imdb-3k/1a/1a956.sql,,9,5632f82acf1bfd90c996aaad50e0df4e5b67ced4
imdb_ceb_3k,1a957,imdb_pg_dataset/ceb-imdb-3k/1a/1a957.sql,,9,7a721156febeb3681f6460d0de7edb0a04dee040
imdb_ceb_3k,1a988,imdb_pg_dataset/ceb-imdb-3k/1a/1a988.sql,,9,57dbd1f2fcbc0c28e7f68decbe0fea8727ae19e1
imdb_ceb_3k,1a990,imdb_pg_dataset/ceb-imdb-3k/1a/1a990.sql,,9,1cad4f2f5cad5077a8fec7981b19cb56dbcde8e7
imdb_ceb_3k,1a997,imdb_pg_dataset/ceb-imdb-3k/1a/1a997.sql,,9,e856e45c69dcde32634b41f7d4f2e00be3654c18
imdb_ceb_3k,2a10,imdb_pg_dataset/ceb-imdb-3k/2a/2a10.sql,,11,21f3a9253e79a97e10977fb1419d41ab7e57eb40
imdb_ceb_3k,2a103,imdb_pg_dataset/ceb-imdb-3k/2a/2a103.sql,,11,0934071b00ae7930774a4e1102223f559dd04c7e
imdb_ceb_3k,2a11,imdb_pg_dataset/ceb-imdb-3k/2a/2a11.sql,,11,d03c9394c652342812058f78ed5bbc4573049361
imdb_ceb_3k,2a110,imdb_pg_dataset/ceb-imdb-3k/2a/2a110.sql,,11,02720d4d6fa17c5da7d2d4170b3a2e513c5797d1
imdb_ceb_3k,2a112,imdb_pg_dataset/ceb-imdb-3k/2a/2a112.sql,,11,27638ee9504a16008344bb26328bb5f107d066c9
imdb_ceb_3k,2a113,imdb_pg_dataset/ceb-imdb-3k/2a/2a113.sql,,11,19366455f52d6a9e8558693d34bac2882ec717ff
imdb_ceb_3k,2a115,imdb_pg_dataset/ceb-imdb-3k/2a/2a115.sql,,11,a1de1a1729ee7e96de9faa92a1a591070afc445b
imdb_ceb_3k,2a118,imdb_pg_dataset/ceb-imdb-3k/2a/2a118.sql,,11,ed32d1bdf56d2cac157fe9655cd7bd8dc2417162
imdb_ceb_3k,2a122,imdb_pg_dataset/ceb-imdb-3k/2a/2a122.sql,,11,c97ca0b11962384bdfcc8f6983d686be8f902ffb
imdb_ceb_3k,2a123,imdb_pg_dataset/ceb-imdb-3k/2a/2a123.sql,,11,04dc857d9351afc3a52b9a96bac7c15ac0efee7a
imdb_ceb_3k,2a124,imdb_pg_dataset/ceb-imdb-3k/2a/2a124.sql,,11,ccb7cceca2ff2dc15b442d0d88d7163ae380edca
imdb_ceb_3k,2a125,imdb_pg_dataset/ceb-imdb-3k/2a/2a125.sql,,11,d4c97ec6eb197a4d24162db47c1eb36f5e05f675
imdb_ceb_3k,2a126,imdb_pg_dataset/ceb-imdb-3k/2a/2a126.sql,,11,310815ca8a45d5c93c237dd58750c3b762fbee13
imdb_ceb_3k,2a13,imdb_pg_dataset/ceb-imdb-3k/2a/2a13.sql,,11,8516567cc274650ec252c8c0296d2979cfc3e771
imdb_ceb_3k,2a134,imdb_pg_dataset/ceb-imdb-3k/2a/2a134.sql,,11,a344b976959d6a5dd0facf37342ef2be05d8f710
imdb_ceb_3k,2a135,imdb_pg_dataset/ceb-imdb-3k/2a/2a135.sql,,11,51995e6ee4747e209cbe018318b83047561de63c
imdb_ceb_3k,2a137,imdb_pg_dataset/ceb-imdb-3k/2a/2a137.sql,,11,39a440c518620b169e0e39ffd0eb4b6e1b8e3028
imdb_ceb_3k,2a141,imdb_pg_dataset/ceb-imdb-3k/2a/2a141.sql,,11,6449fdda357e5868dbc9a0738ab8760cb98d2066
imdb_ceb_3k,2a145,imdb_pg_dataset/ceb-imdb-3k/2a/2a145.sql,,11,c70b8396c06acc471de5e72040e8c7552c1b36c6
imdb_ceb_3k,2a146,imdb_pg_dataset/ceb-imdb-3k/2a/2a146.sql,,11,b503cdaa3befbdfd6d04f494ed3c4730f6234714
imdb_ceb_3k,2a147,imdb_pg_dataset/ceb-imdb-3k/2a/2a147.sql,,11,48c53978efa06f62caf364786af5549c64ff0f3c
imdb_ceb_3k,2a149,imdb_pg_dataset/ceb-imdb-3k/2a/2a149.sql,,11,5898292b07e254b304b46abebc6bb308c289c500
imdb_ceb_3k,2a15,imdb_pg_dataset/ceb-imdb-3k/2a/2a15.sql,,11,5f7c88651ce74bac2b97d030a42674f9286ac3e7
imdb_ceb_3k,2a150,imdb_pg_dataset/ceb-imdb-3k/2a/2a150.sql,,11,bed252ccad99622d47f5e067f78a0f26e0b53eac
imdb_ceb_3k,2a153,imdb_pg_dataset/ceb-imdb-3k/2a/2a153.sql,,11,0563044edec8086a97ea6eec11023a03cb1eb5e0
imdb_ceb_3k,2a160,imdb_pg_dataset/ceb-imdb-3k/2a/2a160.sql,,11,74609b34520245fab358362d1820eab7b28eacd6
